id,content,img,GT_Text,GT_Text_Confidence,GT_Img,GT_Img_Confidence,post_contraditorio,post_contraditrio:confidence,post_sentimento
1755476325,"





























Como vocês sabem a cantora Demi Lovato lanãou um novo CD há alguns dias, e ela disse com certeza quê??sua màsica predileta foi ""Warrior"". Tanto quê??a cantora gostou quê??fez uma nova tatuagem :



























































A tatuagem diz ""Now I'm a warrior"" e em portuguàs ""Agora sou uma Guerreira"".



















além dessa novidade, também tem outraaa :DD



















Esses dias Selena deixou um recado em um caderno nos estádios Elvin Duran para Demi escrito ""Eu amo Demi (e sua assinatura)"" e então Demi soube de tudo e respondeu ""Eu tá amo mais (e sua assinatura)"" *000* Tudo indica quê??ainda São amigas, assim como mostraram no Fantàstico (acho quê??na semana retrasada) quê??do fizeram uma matéria sobre ela e fizeram ela responder mensagens de fàs, e uma das perguntas era se ela e a Selena ainda São amigas :DD Aquê??está a imagem:







































Cr?ditos da imagem a demilovato.com.br.







































Então, o quê??vocês acharam das ambas not?ciasó



















Beijoos :*

















































",http://3.bp.blogspot.com/-6dc0EOJm1-M/UT2ivTwzDPI/AAAAAAAAG5E/AkUcWnJgyco/s1600/042212_demi_lovato_photoshoot_3120422155410.jpg,2,0.7016,1,0.6801,nao,1.0,
1755476326,"&nbsp;Trago a vocês atualiza??o do Fs2004, essa atualiza??o corrigi vários bugs como melhorar o rendimento das fps, elimina o bug do Fs2004 fechar no meio do vêo, corrigi alguns erros no modo multiplayer, etc... Vale a pena baixar porquê??essa atualiza??o é essencial para o seu Fs2004!Download",http://2.bp.blogspot.com/-D41eUeGiBIQ/TdbAUd2QdyI/AAAAAAAAAN4/zbgdcmn-wXs/s1600/FLIGHTSIMULATOR.jpg,1,1.0,1,1.0,nao,1.0,
1755476327,"





























&nbsp;Dando uma vasculhada na internet achei uma técnica quê??é totalmente estilosa e bem diferente do quê??costumamos ver, a Unha de Jornal. ?? fécil e até r?pido de fazer, só precisa de um pouquê??ho de cuidado e paci?ncia.



















&nbsp;Vamos aí material









??? Pedacinhos (pequê??os) de jornal, Mais ou menos do tamanho de um papel de bala, ou quê??você veja quê??ele dar? na sua unha.









??? Esmalte (*de preferência uma cor clarinha pra d? pra ver melhor os detalhes das letrinhas do jornal).









??? Base.









??? ??lcool.









??? Recipiente (* para incluir um pouco de ?lcool).









??? Haste Flex?vel (*de preferência para limpeza e molhar no ?lcool).









??? Tesoura (*pra cortar o pedacinho ).



















&nbsp;Modo de fazer





































































&nbsp;Dicas :









Em vez de molhar diretamente o dedo no ?lcool, você pode passar com  uma Haste Flex?vel (*o famoso Cotonete) molhando de ?lcool na unha. Logo  em seguida, coloquê??o peda?o de jornal (**corte um pouco maior quê??aí sua unha) na unha e pressione bem (com um pouco de força de preferência  pra fixar bem aí letras), depois passe mais uma vez em cima do jornal o  Haste Flexivel molhado de ?lcool.  









você pode fazer francesinha de Jornal, fica lindo também.



















beijos lindas :* e até a pr?xima ! ",http://1.bp.blogspot.com/-AJTbcUQKels/T3dBbLhnWII/AAAAAAAAAXM/9eKdEdAaS_w/s1600/unha-de-jornal.jpg,1,0.6721,1,1.0,nao,1.0,
1755476328,"









&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp;



















&nbsp;Olá poviin e.e', eu sou uma nova postadora no blog ( Avê ), e yo vou estar fazendo o design do blog e acho quê??também recomendando animes e coisas afins O3O



















&nbsp;E eu não vou ficar falando em japonós o tempo todo também não, aí vezes isso enche o saco e eu não faço quê??tão de aprender japonós. Por mim nenhum otaku/otome, precisa aprender japonós ou saber algumas palavrinhas pra ser o quê??é ok?&nbsp;



















&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Bom, é só isso e.e', tá o//



















&nbsp; &nbsp;&nbsp;",http://4.bp.blogspot.com/-KtxqWf63Qhc/T_THxTfZ7UI/AAAAAAAAAMc/iVUsi8D_qQA/s1600/kona_chan.jpg,1,0.6302,1,0.3438,nao,1.0,
1755476329,"







































YO MINNA !! \O/



















&nbsp;já pensaram no quê??daria uma mistura de Heavy Metal com garotas de 14 e 13 anosó BabyMetal é exatamente isso.







































&nbsp;&nbsp;









Ao mesmo tempo quê??é estranho, isso consegue ser kawaii! *-* Elas tem poucas màsicas, mas ainda estão por vir outras. Vou postar os links para download. 



















&nbsp; &nbsp; &nbsp;&nbsp; Iine!&nbsp;









&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; Doki Doki Morning



















&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; HeadBanger&nbsp;





























&nbsp; &nbsp; &nbsp; That's all folks! Sayonara! ^^",http://3.bp.blogspot.com/-3lMf-I09ZVU/T_o40rR-RqI/AAAAAAAAANs/0Y--c4nN0vs/s1600/BABY+METAL+%C3%97+%E3%82%AD%E3%83%90%E3%82%AA%E3%83%96%E3%82%A2%E3%82%AD%E3%83%90+-+BABY+METAL+%C3%97+%E3%82%AD%E3%83%90%E3%82%AA%E3%83%96%E3%82%A2%E3%82%AD%E3%83%90+.jpg,1,0.6408,1,0.6829,nao,1.0,
1755476330,"









A Nova Pra?a Roosevelt







































???Essa aquê??é a melhor pista da cidade??? comentava um esquê??tista









para um amigo, também&nbsp;esquê??tista&nbsp; na novàssima Pra?a Roosevelt,&nbsp;reinaugurada no









?ltimo dia sóbado (29/09). Totalmente reformada, a Pra?a &nbsp;conta agora com amplo espa?o









para passeios, bancos para descanso e até cachorr?dromo. Em todos há









rampas de acesso para deficientes.



















Ao circular pela pra?a, o pedestre precisa ficar









atento às manobras dos esquê??tista. Em









alguns locais São tantos explorando o impec?vel piso e tentando fazer manobras









radicais quê??torna-se arriscado andar pela pra?a e ser atãopelado pelo ""shape de duas rodas"". Os Guardas









Civis Metãopolitanos muitas vezes interveem e pedem para quê??os atletas não









fa?am manobras nos bancos de madeira reservado para descanso. &nbsp;













































































































",http://4.bp.blogspot.com/-s8kLNZzWCJY/UGkIpOP8eBI/AAAAAAAABBk/IJUW5MTwJ0k/s1600/_DSC0340.jpg,1,0.3567,1,0.6585,nao,1.0,
1755476331,"Gratuito, semipresencial, tem dura??o de 1 ano e 6 meses, com 80% das atividades did?ticas a dist?ncia por ambiente virtual de aprendizagem.



















O curso enfatiza os aspectos te?ricos quê??embasam aí práticas de Sa?de pública, com foco pedag?gico em territ?rios definidos pelos alunos, quê??contam com acompanhamento de Tutores e Monitores para apoi?-los nas aulas e demais atividades, como o Trabalho de ConcluSão de Curso (TCC).















































































",http://2.bp.blogspot.com/-DTgBsM0HBMk/WHytrDEBeqI/AAAAAAAAcaQ/yvRvwUGAJn0XpQjo3hNRvxM0srwzHsXQACLcB/s1600/calendario_cespII_datas-presenciais%2B-%2B1.jpg,1,1.0,1,1.0,nao,1.0,
1755476334,"









(um texto de Alexandre Guardiola)



































































































As crianças  brincavam na caláada.









A m?e chamou por ele. Ela estava mais bonita do quê??das outras vezes: a blusa,









de aláa, deixava é mostra o delicado contorno das clavêculas, o colo... Sorriu









e disse quê??voltava o quê??to antes e detestava deix?-lo sozinho. Ele observou-a









passando entre aí outras crianças  quê??não sabiam como era amar naquê??a idade.































































































































































",http://2.bp.blogspot.com/-kR8IXccJysQ/V8Iqf4vcXrI/AAAAAAAADAQ/6-4NKBdPMkU7zCvqaD6DVSBPV4dbRbY4gCLcB/s1600/AAEAAQAAAAAAAAKfAAAAJDE1MzE4MjVlLTU5MTUtNDhjZC05OTE3LWUxNjNkMGYxYWI0Mw.jpg,1,0.6182,1,1.0,nao,0.6688,
1755476335,"Novidades Ola Gente venho denovo trasendo mais algumas novidades ... boom como eu disse na utima vez esperava postar Seven Ghost(07 - Ghost) completo esse final de semana mais nao sei se voh consseguir hoje já é domingo e meu irmao fica direto quê??endo mexer no meu pc fica jogando umas coisas chatas do orkut -.- e pior quê??ele entra no meu e adiciona essas porcarias pra consseguir evoluir mais rapido slá nao entendo disso boom tãoh fasendo uma lista de informações logo vocês vêo poder ficar mais informados sobre os animes e incrementarei o conteudo do blog ... é isso até a procimaAtenciosamente, ADM sasori (renan)",http://3.bp.blogspot.com/--I7eP7DH16E/TgdR0vvlgZI/AAAAAAAAAa4/9gsHnPB8b8Q/s1600/2.jpg,1,0.6813,1,1.0,nao,1.0,
1755476336,"Eu nao quê??ia aquê??o, amores passageiros,estava me refugiando em coisas vagas , estupido isso n?h 









procurando coisas vagas pra preencher o vago , eu quê??o , algo puro , bonito 









delicado e forte aí mesmo tempo ,quê??encante, quê??dure ,q teha momentos inesquê??iciveis ,









segredos compartilhados ,coisas pequê??as gestos bobos ,sorrisos e olhares entendidos , sem precisar falar nada ,algo quê??me leve além do quê??eu pensei imaginar pro amor !!",http://4.bp.blogspot.com/-oiwe6n5WdjY/Twj_JuknzXI/AAAAAAAAAEg/fSADX8fOEIM/s1600/tumblr_lk64xmOgGT1qfi5fqo1_500.jpg,2,0.6875,1,0.6495,nao,1.0,
1755476337,"Nossa, estou bem atrasada!









Esta é minha primeira postagem em 2013!









FELIZ ANO NOVO!





































































Come?o o ano com um texto quê??recebi do meu amigo Yuri.









Ele sempre me envia textos interessantes pelo Facebook. Adoro!









Acredito quê??precisamos de uma dose di?ria de ?nimo.









Motiva??o vem para cada pessoa de uma maneira diferente...









Pode ser uma màsica, uma ora??o, um ""Bom Dia!"", o cheiro do café, o p?o assando no forno! Pode ser um sorriso, o beijo do seu amor ou algumas palavras!









E tantas e tantas outras coisas...



















Fico com aí palavras hoje e compartilho aquê??com vocês.









?? pra ler e reler muitas e muitas vezes!









E não deixar-se desanimar nos obst?culos quê??possam aparecer nesses novos 365 dias!





























"" O Poder do subconsciente









O grande poder da mente criativaO poder do pensamentão poder dos sentimentos O poder sem limites de conseguir!Isso chama-se fé?! Acredite! Acredite! Acredite!você pode! você consegue! você tem potencial!Libere o seu potencial! Libere o seu potencial! Libere!Somos um princ?pioSomos deusesSomos grandes criadoresSomos a criatividade viva real perfeita!Aumente o poder do seu subconscienteApenas basta usar a mente criativaSinta-se Bem! Sinta-se Bem! Sinta-se bem!você pode criarvocê pode fazer acontecer!você tem esse direitoAcredite! acredite! acredite!Diga sim a Riquê??a! Diga sim!Abrace a liberdade! A riquê??a! A prosperidade!









Escreva, descreva, desenhe!Acredite! Acredite! Acredite!Em breve, em muito breve,você viver? os seus sonhos, pensamentos, pedidos!Agora lembre-seInsista em ter, ser, fazer e servir pra o melhor!Delete o passado! Conserte o quê??quê??rou!você encontãou tudo quê??foi perdido!Sa?de, Amor, Riquê??a, Otimismo!Isso também faz parte do processo!você está decolando pra o sucesso!Acredite! Acredite! Acredite!Relaxe, feche os olhos.Apresente-se a Riquê??a! Diga:- Aquê??estou eu!- Aquê??estou eu!- Aquê??estou eu!Tenha sucesso!Felicidades, Harmonia, Bem Estar!Confie e Diga sim!Eu quê??o!Eu consigo!Diga e imagine a quê??tia, o pr?mioUma grande id?ia!Uma bela vida!Reprograme-se!Isso realmente d? certo!Apenas acredito nesse momento m?gico!Sinta quê??ja está acontecendo...Sinta quê??você está enriquê??endo...Isso Mesmo! Isso mesmo! Isso mesmo!parabéns! parabéns! parabéns!você merece! você merece! você merece!Escute uma voz amiga!Sorria, sorria, sorria!você conseguiu!Eu disse quê??você conseguiria!você ganhouuuu, você ganhouuuu! você Ganhouuuu!Deu certãooo!Bons sonhos! Boa viagem! Boa sorte! Boa Sorte!Acredite! Acredite! Acredite!









Em breve, muito brevevocê viver? seus sonhos, seus desejos,Acredite! Acredite! Acredite!Lembre-se! Lembre-se! Lembre-se!Insista em se fazer ter e conseguir sempre!Mas sempre o melhor de siDeseje o melhor a todos e tudoEssa é a Lei!Escute aí vozes interiores tá dando:parabéns! parabéns! parabéns!você conseguiu!""









(Dr.Phd Joseph Murphy)









",http://3.bp.blogspot.com/-GkRUDVdhAfg/UPqfyVZ9x-I/AAAAAAAABV8/en1mebtuLak/s1600/umbrinde.jpg,2,1.0,1,1.0,nao,1.0,
1755476338,"Para o netinho eu fiz um projeto super especial de colcha e almofadas.









A mam?e desenhou e eu executei (dando muitos palpites, claro!)&nbsp;Ficou lindo! Saiu até em revista!!&nbsp;









JF, ele mesmo apresentando seu quê??tinho.&nbsp;



























































































































































































































",http://4.bp.blogspot.com/-lf_-ZdU85VQ/T4dGhdEVF5I/AAAAAAAAAGc/E0ADeFnK574/s1600/IMG_1560.jpg,2,1.0,1,1.0,nao,1.0,
1755476339,"MOMENTOS quê??N??O VOLTAMlá estava Mario,sentado naquê??a mesa de bar imundo,afogando suas magoas num bom e velho wisquê??a vida não lhe era justa perdera tudo quê??tinha de melhor na vidafamilia,amigos e seu grande amor.em cada dose de wisquê??quê??tomava lhe vinha uma lembran?a.lembrava de jo?o e de carlos,seus amigos quê??lhe ajudavam com a pescaria quê??do os peixesno mar se escondia.lembrava de dona odete sua m?e,quê??mais fiel não tinha e seu antonio seu pai,quê??não importava o momento ele sempre ria.lembrava de maria mulata bonita quê??seu corpo era a coisa mais bonita quê??ele via,mais la estava Mario sentado naquê??a mesa de bar imundo afogando suas magoas num bom e velho wisquê??pensando nas coisas belas e terr?veis quê??a vida lhe tinha proporcionado,tomando seu bom e velho wisquê??arrotando suas magoas... e ali ficou Mario.",http://2.bp.blogspot.com/_MZCseyr_oRs/THLgjjfvlVI/AAAAAAAAAKI/wmqegywaszs/s1600/129_158-adoniran3.jpg,0,1.0,1,0.6667,nao,1.0,
